user_id,variant,segment,started_test,completed_test,viewed_report,purchased,refunded
control_757,control,returning,False,False,False,False,False
control_758,control,new,True,True,True,False,False
control_759,control,new,False,False,False,False,False
control_760,control,returning,True,True,True,False,False
control_761,control,new,True,True,True,False,False
control_762,control,new,False,False,False,False,False
control_763,control,new,True,True,True,True,False
control_764,control,returning,True,True,True,False,False
control_765,control,new,True,True,True,False,False
control_766,control,new,True,True,True,True,False
control_767,control,new,True,False,False,False,False
control_768,control,new,True,True,True,False,False
control_769,control,returning,True,True,True,True,False
control_770,control,new,True,True,True,False,False
control_771,control,new,True,False,False,False,False
control_772,control,new,True,True,True,False,False
control_773,control,returning,True,True,True,True,False
control_774,control,new,True,True,True,False,False
control_775,control,returning,True,True,True,False,False
control_776,control,returning,True,True,True,False,False
control_777,control,new,True,True,True,False,False
control_778,control,returning,True,False,False,False,False
control_779,control,returning,True,True,True,True,False
control_780,control,new,True,True,True,False,False
control_781,control,returning,False,False,False,False,False
control_782,control,new,False,False,False,False,False
control_783,control,returning,True,True,True,True,False
control_784,control,returning,False,False,False,False,False
control_785,control,new,False,False,False,False,False
control_786,control,returning,True,True,True,False,False
control_787,control,new,True,True,True,True,False
control_788,control,returning,True,True,True,False,False
control_789,control,returning,True,False,False,False,False
control_790,control,new,True,False,False,False,False
control_791,control,new,True,False,False,False,False
control_792,control,new,True,True,True,False,False
control_793,control,new,False,False,False,False,False
control_794,control,new,True,True,True,False,False
control_795,control,new,True,True,True,False,False
control_796,control,new,True,True,True,False,False
control_797,control,new,True,True,True,False,False
control_798,control,returning,False,False,False,False,False
control_799,control,returning,False,False,False,False,False
control_800,control,returning,True,True,False,False,False
control_801,control,new,True,True,True,False,False
control_802,control,returning,True,True,True,False,False
control_803,control,new,True,True,True,False,False
control_804,control,new,False,False,False,False,False
control_805,control,new,True,True,True,False,False
control_806,control,returning,True,True,False,False,False
control_807,control,new,True,True,False,False,False
control_808,control,new,True,False,False,False,False
control_809,control,returning,True,False,False,False,False
control_810,control,new,True,False,False,False,False
control_811,control,new,True,False,False,False,False
control_812,control,returning,True,True,True,False,False
control_813,control,new,False,False,False,False,False
